,image_name,x,y,score
855,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1667,1144,0.8850889801979065
856,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1668,1141,0.11976823955774307
857,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1278,1120,0.9659132361412048
858,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,44,1075,0.9545654058456421
859,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,687,995,0.16942667961120605
860,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,692,992,0.9520705342292786
861,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,2006,942,0.7465929388999939
862,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,2012,934,0.9317204356193542
863,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,843,926,0.7407727241516113
864,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,312,840,0.9583908319473267
865,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,89,812,0.948157787322998
866,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,70,797,0.9602903723716736
867,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1443,768,0.7981934547424316
868,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1448,764,0.25913676619529724
869,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,506,762,0.8991466760635376
870,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,502,761,0.1538405865430832
871,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,101,677,0.8424081206321716
872,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,96,672,0.16069699823856354
873,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,865,648,0.660163402557373
874,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,865,642,0.9696437120437622
875,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1228,554,0.12119123339653015
876,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1223,552,0.9758532047271729
877,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,288,487,0.9366855025291443
878,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,281,485,0.3985820412635803
879,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1001,361,0.47976255416870117
880,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,996,357,0.9821497797966003
881,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1317,308,0.5444768667221069
882,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1313,302,0.8893551826477051
883,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1507,300,0.939335823059082
884,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1505,294,0.7082151770591736
885,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,651,289,0.9019677042961121
886,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,647,289,0.7492273449897766
887,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,7,238,0.9302661418914795
888,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1762,218,0.6241008639335632
889,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1768,216,0.1898869127035141
890,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,910,201,0.861716091632843
891,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1809,147,0.9668716192245483
892,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,800,99,0.9386628270149231
893,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1298,72,0.8511030077934265
894,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1314,63,0.8395764827728271
895,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,363,43,0.9610434174537659
896,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,363,40,0.9107568860054016
897,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1071,20,0.14228035509586334
898,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1073,19,0.15530431270599365
899,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1070,18,0.4655154049396515
900,RPE1wt_CEP63+CETN2+PCNT_1_004_001_max_C1,1038,3,0.3305116295814514
901,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1804,1909,0.6736302375793457
902,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1803,1907,0.5673901438713074
903,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1804,1904,0.6927666664123535
904,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,682,1884,0.20046395063400269
905,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,675,1883,0.9080747961997986
906,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1770,1732,0.9308892488479614
907,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,2040,1727,0.8900277614593506
908,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,2037,1726,0.11324135214090347
909,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,2033,1726,0.7754510641098022
910,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1226,1715,0.8255454301834106
911,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1225,1707,0.7388407588005066
912,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,223,1686,0.9028726816177368
913,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,227,1683,0.29903092980384827
914,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1547,1550,0.7596850395202637
915,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1545,1549,0.7940250635147095
916,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1544,1547,0.2500191926956177
917,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,552,1504,0.18810535967350006
918,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,547,1501,0.9303491115570068
919,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,120,1382,0.9037609696388245
920,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1793,1263,0.20587356388568878
921,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1792,1261,0.3305116295814514
922,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1790,1259,0.9595394730567932
923,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,760,1165,0.9120652675628662
924,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,479,1073,0.9263492226600647
925,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,293,1070,0.8923510909080505
926,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,286,1066,0.7203726768493652
927,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,475,1065,0.908362627029419
928,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,102,910,0.8791325688362122
929,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1449,906,0.8872761726379395
930,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1445,903,0.6949008703231812
931,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,708,824,0.1315711885690689
932,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,711,819,0.9733224511146545
933,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,318,817,0.9529916644096375
934,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,315,811,0.11714635789394379
935,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1110,774,0.8192493915557861
936,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1120,773,0.9357991218566895
937,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1759,770,0.9698655605316162
938,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1761,762,0.6318169236183167
939,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,373,674,0.9230472445487976
940,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,368,510,0.8600468635559082
941,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,2007,503,0.17049403488636017
942,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,2009,496,0.8817529678344727
943,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,619,400,0.951555609703064
944,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1601,372,0.1560242623090744
945,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1605,366,0.8784357309341431
946,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,169,313,0.9282596111297607
947,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1073,286,0.9336519837379456
948,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1028,277,0.9398736357688904
949,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1299,186,0.4819050431251526
950,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,1304,182,0.8089054822921753
951,RPE1wt_CEP63+CETN2+PCNT_1_003_003_max_C1,307,171,0.9262152314186096
952,RPE1wt_CEP63+CETN2+PCNT_1_004_004_max_C1,398,1829,0.8846905827522278
953,RPE1wt_CEP63+CETN2+PCNT_1_004_004_max_C1,427,1637,0.9063855409622192
954,RPE1wt_CEP63+CETN2+PCNT_1_004_004_max_C1,425,1636,0.8101891875267029
955,RPE1wt_CEP63+CETN2+PCNT_1_004_004_max_C1,399,1633,0.6071398854255676
956,RPE1wt_CEP63+CETN2+PCNT_1_004_004_max_C1,631,1585,0.9006745219230652
957,RPE1wt_CEP63+CETN2+PCNT_1_004_004_max_C1,693,1576,0.9660032391548157
958,RPE1wt_CEP63+CETN2+PCNT_1_004_004_max_C1,372,1136,0.9450345039367676
959,RPE1wt_CEP63+CETN2+PCNT_1_004_004_max_C1,256,1130,0.8930143713951111
960,RPE1wt_CEP63+CETN2+PCNT_1_004_004_max_C1,273,639,0.9127456545829773
961,RPE1wt_CEP63+CETN2+PCNT_1_004_004_max_C1,280,636,0.7748009562492371
962,RPE1wt_CEP63+CETN2+PCNT_1_004_004_max_C1,147,56,0.251691609621048
963,RPE1wt_CEP63+CETN2+PCNT_1_004_004_max_C1,143,54,0.8344001173973083
